project_id,substore,url,is_fork,is_archived,is_disabled,stars,watchers,size,open_issues,buggy_issues,all_issues,issues,forks,subscribers,language,lifetime,has_issues,has_downloads,has_wiki,has_pages,created,updated,pushed,default_branch,license,homepage,description,heads,commits,authors,committers,users,paths,snapshots,unique_files,original_files,impact,files,major_language,major_language_ratio,major_language_changes,all_forks_count,max_commit_delta,avg_commit_delta,first_commit,last_commit,is_abandoned,locs,duplicated_code,is_valid,max_experience,project_experience,authors_contributing_95%_commits,authors_contributing_80%_commits,authors_contributing_50%_commits,authors_contributing_95%_changes,authors_contributing_80%_changes,authors_contributing_50%_changes
70,Generic,https://github.com/amazeeio/lagoobernetes.git,false,false,false,3,3,34499,0,,,,0,4,JavaScript,113238974,true,true,true,false,1585741112,1614630332,1585742965,"happy-1st-april","Apache License 2.0","","",1,6952,85,57,86,4243,7031,7018,0,7018,4243,Other,0.6545310001535779,72452,0,12566256,228132,181671182,68432208,true,84903,0,true,35,21.855868814729575,18,6,2,15,5,1
71,Generic,https://github.com/andela/coding-geeks-ah-backend.git,false,false,false,0,0,1068,18,,,,2,5,JavaScript,118246231,true,true,true,false,1563219648,1573626544,1649475430,"development","","","",77,300,16,10,17,161,931,919,0,919,161,JavaScript,0.8131291028446389,1858,0,24014404,5516640,122945933,4699702,false,23562,0,true,35,4.583333333333333,11,8,4,9,7,3
72,Generic,https://github.com/andela/technites-bn-backend.git,false,false,false,3,3,9975,21,,,,8,6,JavaScript,86109669,true,true,true,false,1566463320,1617615045,1649475608,"develop","","https://technites-bn-backend-staging.herokuapp.com/api/v1","A platform for making company travel and accomodation easy and convinient",59,177,11,9,14,157,724,715,0,715,157,JavaScript,0.8214592274678112,957,0,13977858,9372020,90809186,4699517,false,21206,0,true,35,6.728813559322034,10,7,4,9,6,3
73,Generic,https://github.com/andersb79/training.git,false,false,false,0,0,12426,25,,,,0,0,JavaScript,93037890,true,true,true,true,1563952538,1626706005,1654057520,"master","","","",27,397,3,3,4,841,1454,1446,0,1446,841,JavaScript,0.5356214248569943,1030,0,12438625,4176913,93155495,117605,false,16965,0,true,35,7.720403022670025,3,2,1,2,2,1
74,Generic,https://github.com/andersonalmeida/desig-system-ta.git,false,false,false,0,0,8445,1,,,,0,2,JavaScript,135853301,true,true,true,false,1591317086,1593735082,1644533429,"master","MIT License","","",2,611,9,6,10,1847,567,560,1,562,1847,Other,0.9014822848879248,4987,0,50798297,2695956,145495028,9641727,false,27167,0,true,35,8.851063829787234,1,1,1,1,1,1
75,Generic,https://github.com/andreds-github/projet3.git,false,false,false,0,0,15579,16,,,,0,1,JavaScript,94678665,true,true,true,false,1554738861,1601496197,1649470232,"master","","","Progiciel de gestion pour un hotel de 4 étoiles.",30,169,8,4,9,531,504,405,88,728,531,JavaScript,0.382032667876588,842,0,14641377,9818275,99383566,4704901,false,152455,0,true,35,6.378698224852071,5,4,2,4,2,2
76,Generic,https://github.com/andrewenriquez/sunrunner_server.git,false,false,false,0,0,8027,12,,,,1,1,JavaScript,75645575,true,true,true,false,1573834646,1586306827,1649480594,"master","","","",15,145,4,4,5,7608,5666,1072,85,1270,7608,JavaScript,0.6261550168496576,5760,0,21451006,11454726,80340151,4694576,false,637448,0,true,35,6.220689655172414,4,2,1,1,1,1
77,Generic,https://github.com/andrewing/webcrawler-api.git,false,false,false,0,0,553,0,,,,0,1,JavaScript,45514536,true,true,true,false,1584344202,1584344308,1584344302,"master","","","",1,110,8,6,9,48,160,0,156,469,48,JavaScript,0.5313653136531366,144,2,13444252,14442861,125417890,79903354,true,24679,0,true,5,2.890909090909091,4,2,2,3,2,2
78,Generic,https://github.com/andrewlitt/gatsby-starter-netlify-cms.git,false,false,false,0,0,18031,1,,,,0,2,JavaScript,136166807,true,true,true,false,1586118836,1586118999,1644529808,"master","MIT License","","",2,585,50,26,51,147,587,0,0,0,147,Other,0.6823880597014925,1143,23,58749318,2815976,145812157,9645350,false,2008,0,true,35,12.741880341880341,21,6,3,16,6,3
79,Generic,https://github.com/andrewstam/webdev-summer2019-final-project-andrew-stam.git,false,false,false,0,0,804,18,,,,0,0,JavaScript,94033733,true,true,true,false,1560017470,1570549426,1654051205,"master","","","Repository for CS 4550: Web Development -- Final Project",19,178,3,2,4,53,294,286,0,286,53,JavaScript,0.5018450184501845,272,0,15642111,9344922,94157703,123970,false,15603,0,true,35,4.466292134831461,2,1,1,1,1,1
80,Generic,https://github.com/andrewtdunn/testdriven.git,false,false,false,0,0,12261,23,,,,0,1,JavaScript,82789324,true,true,true,false,1571278882,1576692005,1654068264,"master","","","users app flask, docker, react",38,243,3,2,4,8900,6542,912,8,936,8900,JavaScript,0.42684871437113814,4283,0,12448320,6834993,82896260,106936,false,21527,1,true,35,5.748971193415638,3,2,1,1,1,1
81,Generic,https://github.com/andreypolishchuk28/final-step.git,false,false,false,0,0,16752,31,,,,0,4,JavaScript,86635009,true,true,true,false,1567427925,1571132780,1654063456,"master","","","",49,458,16,9,17,7384,5091,730,1,732,7384,JavaScript,0.4585839633574306,8310,0,13023966,3619395,86746721,111712,false,20133,0,true,35,4.122270742358078,12,9,4,5,3,2
82,Generic,https://github.com/andrianbalanescu/netlify-faunadb-example.git,false,false,false,0,0,561,0,,,,0,1,JavaScript,58858628,true,true,true,false,1589147981,1589148113,1589148102,"master","","","",1,112,8,6,9,49,170,10,0,10,49,JavaScript,0.547945205479452,160,0,13444252,14302846,125417918,66559290,true,10732,0,true,5,2.9107142857142856,4,2,2,3,2,1
83,Generic,https://github.com/andriibuimistr/tenders-api.git,false,false,false,0,0,3608,0,,,,0,0,JavaScript,59668423,true,true,true,false,1509413784,1596113215,1569082177,"master","","","",4,454,3,3,3,196,1366,1358,2,1365,196,Python,0.6696371737746658,1052,0,33463236,3463758,144761084,85092661,true,29498,0,true,8,7.284140969162996,2,1,1,2,1,1
84,Generic,https://github.com/andriiburka/hap-nodejs.git,false,false,false,0,0,3987,2,,,,0,1,JavaScript,241351974,true,true,true,false,1505061223,1589917179,1654134884,"master","Apache License 2.0","","Homekit accessories based on microcontroller chip ESP8266",8,314,36,21,37,1337,1158,1135,2,1143,1337,JavaScript,0.37165910237014627,737,0,86585641,5284776,241392288,40314,false,11520,0,true,35,7.592356687898089,20,3,1,2,1,1
85,Generic,https://github.com/anhr/commonnodejs.git,false,false,false,5,5,9337,0,,,,1,1,JavaScript,89372274,true,true,true,false,1564763199,1650257512,1654135409,"master","","","My JavaScript library for NodeJS.",4,1375,2,2,3,1466,4870,4866,0,4866,1466,HTML,0.5306597988717194,4327,0,10715298,1203883,89412117,39843,false,208430,0,true,35,20.03272727272727,1,1,1,1,1,1
86,Generic,https://github.com/ankhone/arc-dao-stack.git,false,false,false,0,0,6888,16,,,,0,2,JavaScript,175021879,true,true,true,true,1566564451,1566564867,1649475223,"master","GNU General Public License v3.0","","",33,1373,36,24,37,858,2865,2862,0,2862,858,Other,0.5460179324894515,4141,0,14664824,1202241,179721854,4699975,false,15710,0,true,35,7.47414420975965,19,9,3,14,8,3
87,Generic,https://github.com/ankita13266/mod.git,false,false,false,1,1,31526,0,,,,0,1,JavaScript,134693582,true,true,true,true,1590203884,1590209360,1590207528,"master","","","",1,159,22,16,23,5283,212,2,0,2,5283,Other,0.8717173106008524,6340,2,51436056,10064605,198661258,63967676,true,94988,0,true,4,2.6289308176100628,14,6,3,3,2,1
88,Generic,https://github.com/ankitj03/samsbot.git,false,false,false,0,0,3874,5,,,,0,2,JavaScript,56863864,true,true,true,false,1587879624,1587943169,1644743621,"master","","","",6,13,3,2,4,102,88,86,0,86,102,JavaScript,0.5342465753424658,78,0,21294058,137061968,66295453,9431589,false,24757,0,true,35,14.076923076923077,3,3,2,2,1,1
89,Generic,https://github.com/ankitnayan/sn-trace-js.git,false,false,false,0,0,1803,0,,,,0,1,JavaScript,71339844,true,true,true,false,1587533605,1587554298,1587554295,"master","Other","","",1,670,43,10,45,685,2728,2720,0,2720,685,JavaScript,0.7909443198042015,3878,0,1842837,2373026,137960841,66620997,true,41649,0,true,13,10.33731343283582,12,2,2,6,2,2
90,Generic,https://github.com/annakuszal/project-pizzeria.git,false,false,false,0,0,1768,10,,,,0,0,JavaScript,72229850,true,true,true,true,1572455054,1620152394,1644684906,"master","","","The first project with OOP and API - restaurant website (features: ordering, products cart, table booking)",11,139,3,2,4,66,165,164,0,164,66,JavaScript,0.5822222222222222,131,0,15827334,11918007,81720149,9490299,false,11989,0,true,35,4.366906474820144,2,1,1,1,1,1
91,Generic,https://github.com/anotherlee/summer-ui.git,false,false,false,0,0,1398,21,,,,0,1,JavaScript,85442928,true,true,true,true,1568621399,1573199097,1654065758,"master","MIT License","","",24,164,3,2,4,130,261,260,0,260,130,Other,0.583804143126177,310,0,15838369,10147643,85552388,109460,false,39778,0,true,35,6.2073170731707314,2,1,1,1,1,1
92,Generic,https://github.com/anypoint-web-components/anypoint-dropdown-menu.git,false,false,false,0,0,1190,5,,,,0,1,JavaScript,86205812,true,true,false,false,1564982880,1637344830,1651188629,"master","Other","","⛔️ DEPRECATED This component is being deprecated. Use the `awc` module instead.",7,112,5,5,6,44,181,180,0,180,44,Other,0.5907335907335908,153,0,13769679,14875573,89192429,2986617,false,9890,0,true,35,5.508928571428571,4,2,1,3,2,1
93,Generic,https://github.com/appcoin/client.git,false,false,false,0,0,4659,1,,,,0,1,JavaScript,172833241,true,true,true,true,1584520970,1584521092,1595197973,"master","MIT License","","",5,1381,22,22,23,142,1545,3,0,3,142,JavaScript,0.6796494644595911,2094,3,99448226,1155941,231810526,58977285,false,137311,0,true,35,24.623461259956553,6,2,2,5,3,2
94,Generic,https://github.com/appcoin/node.git,false,false,false,0,0,40167,8,,,,0,1,JavaScript,243345987,true,true,true,false,1584519192,1584519479,1651216172,"master","Other","","",12,2081,35,32,36,20620,17863,17844,0,17844,20620,C++,0.7694775435380385,20148,0,69276132,793854,246305038,2959120,false,15707,0,true,35,10.656415185007209,9,4,2,4,3,1
95,Generic,https://github.com/applepance/codeforlearning.git,false,false,false,2,2,71046,377,,,,1,0,JavaScript,94429291,true,true,true,false,1559648296,1576814553,1654077748,"master","","","原来的库崩掉以后建的新库",378,479,4,3,5,3640,1409,1090,18,1129,3640,Other,0.63997113997114,2661,0,9980865,3460414,94526786,97495,false,321781,0,true,35,28.223382045929018,2,2,1,3,2,2
96,Generic,https://github.com/arxun/react-admin.git,false,false,false,0,0,11820,2,,,,1,2,JavaScript,65328066,true,true,true,false,1584339901,1584340164,1615549771,"master","Apache License 2.0","","留着",3,264,9,8,10,989,454,437,0,437,989,Other,0.7330472103004292,1708,0,26078270,6142775,103953551,38625485,true,8243,0,true,35,8.621212121212121,2,1,1,1,1,1
97,Generic,https://github.com/asantiba/estudiente_feria2019.git,false,false,false,2,2,5401,27,,,,0,2,JavaScript,94336261,true,true,true,false,1559792592,1586164510,1654128856,"master","","","Aplicacion movil desarrollada con React Native, python y mongodb.",30,133,9,8,10,305,288,272,0,272,305,Other,0.5745654162854529,628,0,23672841,12531279,94382665,46404,false,27874,0,true,35,9.488721804511279,7,5,3,7,5,2
98,Generic,https://github.com/asd-xiv/pluginus.git,false,false,false,1,1,2134,1,,,,2,2,JavaScript,125155328,true,true,false,false,1525078528,1650232215,1653945148,"master","MIT License","","Dependency injection with promise support for Node.js",1,144,4,5,5,87,239,239,0,239,87,Other,0.5801526717557252,228,0,27573444,11540097,129096732,3941404,false,25429,0,true,7,5.131944444444445,3,2,1,3,2,1
99,Generic,https://github.com/asd11178/https-github.com-balena-io-etcher.git,false,false,false,2,2,104828,3,,,,0,2,JavaScript,205572604,true,true,true,true,1567446607,1582040156,1651696280,"master","Apache License 2.0","","",67,2531,68,35,69,1208,5095,5091,0,5091,1208,Other,0.458814397981954,4729,0,78130757,652844,208049317,2478822,false,33029,0,true,35,8.425523508494667,19,9,3,17,8,3
100,Generic,https://github.com/ashishkotnala29/webswing.git,false,false,false,0,0,110447,0,,,,0,1,JavaScript,244130254,true,true,true,false,1587051086,1587051262,1591638585,"master","GNU Affero General Public License v3.0","","",5,1040,22,21,22,4538,6581,6525,0,6525,4538,Other,0.4339261285909713,9516,0,11402774,1526421,312353686,68223432,true,259507,0,true,15,11.408653846153847,9,4,2,9,4,2
101,Generic,https://github.com/ashu8912/fitnessappreactnative.git,false,false,false,0,0,45909,0,,,,0,2,JavaScript,48149404,true,true,true,false,1573648420,1589451249,1589451247,"master","","","",1,371,6,6,7,11905,7441,5764,1,5766,11905,Ruby,0.5739950595104424,7668,0,15798426,4295814,112873461,64724057,true,8673,0,true,4,3.8463611859838274,1,1,1,2,2,1
102,Generic,https://github.com/astn/ekati.git,false,false,false,26,26,16341,38,,,,5,10,JavaScript,127862402,true,true,true,true,1524862198,1645074773,1652724602,"master","Apache License 2.0","","A Graph Database",21,420,4,3,5,1121,848,840,1,842,1121,Other,0.3304075235109718,1054,0,30863157,3944450,129313084,1450682,false,585994,0,true,35,9.82857142857143,1,1,1,1,1,1
103,Generic,https://github.com/atitsbest/holzliebe.git,false,false,false,0,0,444083,1,,,,0,1,JavaScript,92094121,true,true,true,false,1573667782,1633338566,1633338558,"master","MIT License","","",8,132,5,4,6,475,457,399,2,403,475,Other,0.5952380952380952,575,0,14868358,12468233,112930832,20836711,true,25338,0,true,35,5.583333333333333,3,3,2,2,2,1
104,Generic,https://github.com/atom/atom.git,false,false,false,57611,57611,329452,905,,,,17197,2618,JavaScript,336723942,true,true,false,false,1327083501,1654174972,1653995207,"master","MIT License","https://atom.io",":atom: The hackable text editor",127,38886,683,581,692,11762,56431,1176,55245,112881,11762,CoffeeScript,0.41182390599889346,78158,1,2767474,42444,340448709,3724767,true,217712,0,true,49,26.377796636321555,72,19,4,51,20,6
105,Generic,https://github.com/atomic-orange/gatsby-starter-blog.git,false,false,false,0,0,13633,0,,,,0,1,JavaScript,150904127,true,true,true,false,1584972771,1584972925,1584972867,"master","MIT License","","",1,1275,44,33,45,96,898,0,0,0,96,Other,0.8334821428571428,1867,13,6116870,1244090,220109197,69205070,true,19145,0,true,13,9.076078431372549,7,3,1,8,3,2
106,Generic,https://github.com/atomicwallet/bitcore-lib-xvg.git,false,false,false,2,2,61294,3,,,,5,1,JavaScript,212862402,true,true,true,false,1585829944,1653503158,1613748696,"master","MIT License","","bitcore-lib renamed to bitcore-lib-xvg",2,12559,205,188,208,5925,19744,189,0,189,5925,JavaScript,0.4840314702433137,42512,7,9799026,126280,281207664,68345262,true,368399,4,true,35,17.082251771637868,39,14,4,24,12,4
107,Generic,https://github.com/audrakenney/boilermaker.git,false,false,false,0,0,5443,16,,,,0,0,JavaScript,162463661,true,true,true,false,1559761681,1612408351,1649469442,"master","MIT License","","",17,296,24,13,25,68,422,35,3,41,68,JavaScript,0.5338078291814946,450,28,35200167,5591422,167169509,4705848,false,11709,0,true,35,7.3175675675675675,14,6,2,13,4,2
108,Generic,https://github.com/avinash1617/aem.git,false,false,false,0,0,304888,2,,,,0,1,JavaScript,111025802,true,true,true,true,1582133129,1582133808,1619467105,"master","","","",7,570,31,12,32,3352,4439,4406,1,4408,3352,Other,0.47019515528893613,6192,0,20731358,2846164,145733966,34708164,true,91979,0,true,35,8.775438596491227,10,3,2,3,3,2
109,Generic,https://github.com/avirankatzsofi/covid19-api.git,false,false,false,2,2,560,8,,,,0,1,JavaScript,303106065,true,true,true,false,1584447104,1588753787,1648282735,"master","","","",9,131,21,16,22,250,166,84,0,84,250,Other,0.6730769230769231,280,0,27880469,12679098,308998641,5892576,false,129,0,true,35,4.755725190839694,16,9,4,9,3,1
110,Generic,https://github.com/awspilot/ractive-aws-ui.git,false,false,false,3,3,2923,0,,,,0,2,JavaScript,72758880,true,true,true,false,1512132127,1628522194,1584891017,"master","MIT License","","AWS Console imitation for use with dynamodb-local",1,668,3,4,4,213,608,602,4,611,213,JavaScript,0.5583153347732182,517,0,23441954,2376148,142043180,69284300,true,25005,0,true,11,10.835329341317365,1,1,1,1,1,1
111,Generic,https://github.com/awu556/earworm.git,false,false,false,0,0,3889,20,,,,0,2,JavaScript,162795685,true,true,true,false,1565207183,1584122621,1649801470,"master","MIT License","","",22,320,25,14,26,88,537,147,0,147,88,JavaScript,0.569402228976697,562,28,23430449,5171791,167169541,4373856,false,12967,0,true,35,6.86875,14,6,2,13,4,2
112,Generic,https://github.com/axios/axios.git,false,false,false,93735,93735,4661,254,,,,9541,1210,JavaScript,245720937,true,true,false,false,1408401027,1654169716,1654164977,"v1.x","MIT License","https://axios-http.com","Promise based HTTP client for the browser and node.js",5,1226,380,114,383,251,1860,516,1300,4574,251,JavaScript,0.5977037887485649,2603,2,12050982,1350304,245773712,52775,false,46812,0,true,35,6.435562805872757,318,134,4,156,9,2
113,Generic,https://github.com/axolotlofconflagration/evention.git,false,false,false,0,0,916,2,,,,1,1,JavaScript,88135559,true,true,true,false,1551289829,1570430924,1639425393,"master","GNU General Public License v3.0","","User friendly event aggregator with additional features.",11,255,7,6,8,163,502,497,2,506,163,JavaScript,0.36064659977703456,647,0,39401504,6454431,102885464,14749905,false,25233,0,true,35,3.231372549019608,6,4,2,5,3,2
114,Generic,https://github.com/aych-inc/aych.lum.sdk.git,false,false,false,0,0,6397,15,,,,0,1,JavaScript,224860321,true,true,true,true,1584701394,1584701501,1653547488,"master","Apache License 2.0","","",20,897,62,29,65,455,11905,182,0,182,455,HTML,0.8351931330472103,10703,0,15986705,1845477,225488263,627942,false,11271,3,true,35,6.981047937569676,26,8,3,6,2,1
115,Generic,https://github.com/aychain/insightex.git,false,false,false,0,0,4901,2,,,,0,1,JavaScript,264674020,true,true,true,false,1585735892,1585735940,1653522483,"master","","","",4,1496,43,41,44,2680,3175,9,0,9,2680,JavaScript,0.5845695000392434,7448,4,82225734,1106035,265326877,652857,false,8480,0,true,35,15.41042780748663,11,5,3,8,5,3
116,Generic,https://github.com/aychcom/relay.git,false,false,false,0,0,3004,4,,,,0,1,JavaScript,159940465,true,true,true,true,1585541178,1585541252,1599260510,"master","Other","","",6,508,84,56,86,1712,2324,1886,0,1886,1712,JavaScript,0.7570281124497992,4524,0,140776626,3154360,214854427,54914892,false,128591,0,true,35,5.948818897637795,58,18,6,17,7,2
