project_id,year,chain_length,frequency
254486,2018,1,23
255984,2017,1,132
255984,2017,2,8
255984,2017,3,8
255987,2017,1,23
255987,2017,2,2
255988,2017,1,58
255988,2017,2,1
257668,2017,1,136
257668,2017,2,12
258053,2016,1,286
258053,2016,2,16
258053,2016,3,2
258053,2016,4,2
258053,2016,5,2
258053,2020,1,64
258053,2020,2,3
258805,2017,1,24
258805,2017,2,1
258805,2017,3,1
258959,2018,1,309
258959,2018,2,3
258959,2018,4,1
259136,2017,1,1312
259136,2017,2,126
259136,2017,3,17
259136,2017,4,11
259136,2018,1,1312
259136,2018,2,126
259136,2018,3,17
259136,2018,4,11
259136,2019,1,1316
259136,2019,2,126
259136,2019,3,17
259136,2019,4,11
259174,2017,1,1519
259174,2017,2,104
259174,2017,3,40
259174,2017,4,4
259174,2017,5,1
259174,2017,6,2
259174,2017,7,2
259174,2017,8,2
259174,2017,9,1
259174,2018,1,1283
259174,2018,2,118
259174,2018,3,46
259174,2018,4,4
259174,2018,5,1
259174,2018,6,2
259174,2018,7,2
259174,2018,8,2
259174,2018,9,1
260437,2016,1,21
260437,2016,2,1
261364,2019,1,8
261364,2019,2,1
261506,2017,1,175
261506,2017,2,13
261506,2017,3,1
261506,2017,4,1
261506,2017,11,1
264557,2018,1,128
264557,2018,2,18
264557,2018,3,2
264557,2018,4,1
265349,2018,1,891
265349,2018,2,16
265349,2018,3,1
265605,2016,1,42
265605,2016,2,4
265605,2016,4,1
265899,2015,1,766
265899,2015,2,11
265899,2015,3,1
266568,2016,1,624
266568,2016,2,69
266568,2016,3,19
266568,2016,4,4
266568,2016,5,1
268938,2018,1,509
268938,2018,2,13
268938,2018,3,6
268938,2018,4,4
268938,2018,5,1
269205,2016,1,221
270598,2020,1,159
270598,2020,2,1
272547,2008,1,4733
272547,2008,2,108
272547,2008,3,8
275243,2015,1,42
275243,2015,2,7
278689,2018,1,339
278689,2018,2,35
278689,2018,3,10
278689,2018,4,2
281413,2017,1,57
281413,2017,2,8
282165,2017,1,261
282165,2017,2,21
282165,2017,3,28
282165,2017,4,19
282165,2017,5,7
282165,2017,16,1
282165,2017,17,1
282165,2018,1,261
282165,2018,2,21
282165,2018,3,28
282165,2018,4,19
282165,2018,5,7
282165,2018,16,1
282165,2018,17,1
284004,2015,1,68
284004,2015,2,5
284004,2015,3,1
284029,2017,1,27
284029,2017,2,1
284264,2018,1,1823
284264,2018,2,100
284264,2018,3,43
284264,2018,4,30
284264,2018,5,3
284264,2018,6,2
284264,2018,7,5
284264,2018,8,3
284264,2018,12,1
284264,2018,14,1
284264,2018,16,1
284264,2018,28,2
284264,2020,1,1823
284264,2020,2,100
284264,2020,3,43
284264,2020,4,30
284264,2020,5,3
284264,2020,6,2
284264,2020,7,5
284264,2020,8,3
284264,2020,12,1
284264,2020,14,1
284264,2020,16,1
284264,2020,28,2
285263,2016,1,48
285263,2016,2,4
289215,2015,1,1187
289215,2015,2,50
289215,2015,3,1
289467,2017,1,58
289467,2017,2,3
289467,2017,3,1
290091,2016,1,30
290091,2016,2,1
295318,2017,1,19811
295318,2017,2,741
295318,2017,3,87
295318,2017,4,6
295318,2017,5,2
298002,2016,1,1462
298002,2016,2,47
298002,2016,3,37
298002,2016,4,20
298002,2016,5,20
298002,2016,6,4
298002,2016,7,2
298002,2016,28,1
298002,2017,1,1447
298002,2017,2,47
298002,2017,3,37
298002,2017,4,20
298002,2017,5,20
298002,2017,6,4
298002,2017,7,2
298002,2017,28,1
298159,2016,1,115
298159,2016,2,1
298851,2018,1,155
298851,2018,2,11
298851,2018,3,6
301891,2017,1,1016
301891,2017,2,62
301891,2017,3,4
301891,2019,1,1015
301891,2019,2,62
301891,2019,3,4
303076,2018,1,42
304535,2018,1,73
304535,2018,2,8
304535,2018,3,4
304535,2018,4,2
304535,2018,5,2
304535,2018,6,1
304535,2018,8,1
307901,2015,1,87
307901,2015,2,11
307901,2015,3,1
308117,2015,1,33
308117,2015,2,1
308265,2016,1,2331
308265,2016,2,90
308265,2016,3,1
308381,2017,1,12
308381,2018,1,12
308381,2020,1,12
308560,2017,1,3968
308560,2017,2,133
308560,2017,3,11
308560,2017,4,4
308560,2017,5,2
308560,2017,7,1
308560,2017,12,1
308560,2018,1,3968
308560,2018,2,133
308560,2018,3,11
308560,2018,4,4
308560,2018,5,2
308560,2018,7,1
308560,2018,12,1
310068,2018,1,44
310068,2018,2,2
310068,2019,1,44
310068,2019,2,2
310339,2017,1,35
310339,2020,1,37
311296,2017,1,281
311296,2017,2,16
311296,2017,3,1
311296,2020,1,281
311296,2020,2,16
311296,2020,3,1
317065,2017,1,16
317418,2015,1,16
317418,2015,2,1
317981,2017,1,31864
317981,2017,2,4308
317981,2017,3,942
317981,2017,4,180
317981,2017,5,54
317981,2017,6,18
317981,2017,7,8
317981,2017,8,6
317981,2017,9,4
317981,2017,16,2
320823,2017,1,29417
320823,2017,2,1617
320823,2017,3,79
320823,2017,4,30
320823,2017,5,3
320823,2017,6,3
320823,2017,7,3
320823,2017,9,2
320823,2017,10,2
320823,2017,13,1
322816,2018,1,2308
322816,2018,2,137
322816,2018,3,18
322816,2018,4,2
323385,2017,1,235
323385,2017,2,50
323385,2017,3,11
323385,2017,4,2
323385,2017,5,1
323385,2020,1,235
323385,2020,2,50
323385,2020,3,11
323385,2020,4,2
323385,2020,5,1
325233,2018,1,18
325233,2018,2,4
325233,2018,3,1
325233,2018,17,1
325630,2018,1,332
325630,2018,2,16
325630,2018,3,2
327317,2015,1,37
327317,2015,2,7
327317,2015,4,1
327715,2010,1,2812
327715,2010,2,78
327715,2010,3,5
327715,2010,4,1
331225,2016,1,59
331225,2016,2,8
331225,2016,3,1
331225,2016,4,1
331225,2016,6,1
332976,2017,1,150
332976,2017,2,1
335550,2017,1,1176
335550,2017,2,65
335550,2017,3,17
335550,2017,4,4
335550,2017,5,2
335550,2017,8,1
338528,2018,1,24
338588,2016,1,82
338588,2016,2,9
338588,2016,3,2
338588,2016,5,1
341844,2016,1,469
341844,2016,2,18
341844,2016,3,7
341844,2017,1,469
341844,2017,2,18
341844,2017,3,7
342743,2018,1,154
342743,2018,2,11
342743,2018,3,2
342974,2017,1,14
342974,2017,2,2
345756,2018,1,427
345756,2018,2,13
345756,2018,3,1
345756,2018,5,3
345756,2019,1,479
345756,2019,2,14
345756,2019,3,2
345756,2019,5,4
345771,2017,1,253
345771,2017,2,12
345771,2017,5,1
347043,2017,1,75
349498,2016,1,152
349498,2016,2,17
349498,2016,3,1
349498,2016,4,1
349498,2016,5,1
349641,2015,1,2769
349641,2015,2,71
349641,2015,3,45
349641,2015,4,14
349641,2015,5,2
349641,2015,6,3
349641,2015,7,3
349641,2015,10,3
349641,2015,17,1
349809,2020,1,17
352611,2017,1,20
352611,2017,2,1
352611,2017,3,3
352611,2017,4,1
352611,2017,5,1
353121,2017,1,56
354158,2017,1,8419
354158,2017,2,351
354158,2017,3,16
354158,2017,4,6
354158,2017,5,2
354158,2017,6,2
354158,2017,7,1
355786,2016,1,101
356286,2015,1,1092
356286,2015,2,217
356286,2015,3,28
356286,2015,4,1
356286,2015,6,1
356847,2016,1,411
356851,2017,1,62
356851,2017,2,1
356851,2018,1,62
356851,2018,2,1
356851,2019,1,62
356851,2019,2,1
357243,2017,1,12
358445,2016,1,200
358445,2016,2,19
358445,2016,3,4
358445,2016,4,1
358717,2016,1,70
358717,2019,1,70
358717,2020,1,70
359773,2018,1,12
359773,2019,1,25
360619,2017,1,71
360619,2017,2,2
360619,2017,3,1
360619,2017,4,2
360619,2017,7,1
362833,2017,1,2
362833,2018,1,369
362833,2018,2,13
362833,2018,3,1
362833,2018,4,1
363543,2016,1,115
363543,2016,2,17
363543,2016,3,2
363543,2016,4,1
363543,2016,6,1
363543,2016,10,1
363627,2016,1,872
363627,2016,2,54
363627,2016,3,1
363627,2017,1,898
363627,2017,2,54
363627,2017,3,1
363627,2018,1,898
363627,2018,2,54
363627,2018,3,1
363627,2020,1,895
363627,2020,2,54
363627,2020,3,1
366809,2017,1,181
366809,2017,2,3
366809,2020,1,181
366809,2020,2,3
368899,2018,1,538
368899,2018,2,31
368899,2018,3,3
374995,2015,1,179
374995,2015,2,6
375023,2017,1,119
375023,2017,2,7
375023,2019,1,119
375023,2019,2,7
376045,2016,1,273
376045,2016,2,21
376045,2016,3,4
376045,2016,4,1
380653,2018,1,72
380653,2018,2,2
380653,2018,3,1
381791,2017,1,142
381791,2017,2,7
381791,2017,3,7
381791,2017,4,2
397056,2018,1,164
397056,2019,1,166
397056,2020,1,451
397056,2020,2,4
397056,2020,7,2
397056,2020,11,1
397594,2017,1,35
397594,2017,2,4
400500,2018,1,29
400500,2018,2,14
400500,2018,3,1
409065,2016,1,91
409065,2016,2,4
409095,2017,1,12
409095,2017,2,2
420130,2018,1,3473
420130,2018,2,16
420130,2018,3,4
420130,2018,4,6
420130,2018,5,1
420130,2018,7,1
420391,2015,1,72
420391,2015,2,11
420391,2015,3,1
420391,2015,4,1
420391,2015,5,1
420648,2015,1,1910
420648,2015,2,18
420648,2015,4,1
421165,2017,1,831
421165,2017,2,50
421165,2017,3,21
421165,2017,4,7
421165,2019,1,831
421165,2019,2,50
421165,2019,3,21
421165,2019,4,7
421165,2020,1,831
421165,2020,2,50
421165,2020,3,21
421165,2020,4,7
434010,2018,1,3203
434010,2018,2,206
434010,2018,3,38
434010,2018,4,8
434010,2018,5,6
434010,2018,7,1
434010,2018,11,1
434010,2019,1,3203
434010,2019,2,206
434010,2019,3,38
434010,2019,4,8
434010,2019,5,6
434010,2019,7,1
434010,2019,11,1
435228,2016,1,241
435228,2016,2,16
442344,2018,1,46
442344,2019,1,46
445776,2017,1,745
445776,2017,2,100
445776,2017,3,28
445776,2017,4,11
445776,2020,1,745
445776,2020,2,100
445776,2020,3,28
445776,2020,4,11
459078,2016,1,252
459078,2016,2,14
459078,2016,3,1
471916,2017,1,289
471916,2017,2,10
471916,2017,3,2
481822,2017,1,194
481822,2017,2,7
481822,2017,3,2
481822,2018,1,223
481822,2018,2,7
481822,2018,3,2
481822,2020,1,194
481822,2020,2,7
481822,2020,3,2
483499,2017,1,597
483499,2017,2,46
483499,2017,3,6
483499,2017,6,4
483835,2016,1,100
483835,2016,2,8
491264,2016,1,50
491264,2016,2,6
491264,2016,3,1
491319,2017,1,1149
491319,2017,2,139
491319,2017,3,38
491319,2017,4,4
491319,2017,5,1
491319,2017,6,1
491668,2018,1,1006
491668,2018,2,99
491668,2018,3,3
491668,2018,4,5
496682,2018,1,216
496682,2018,2,16
496747,2018,1,210
496747,2018,2,14
496747,2018,3,5
496747,2018,6,1
497003,2017,1,50
497003,2017,2,3
497252,2017,1,475
497252,2017,2,48
497252,2017,3,10
497252,2017,4,14
497252,2017,5,1
497252,2017,6,4
498591,2015,1,34
498591,2015,2,2
498591,2015,4,2
498591,2016,1,34
498591,2016,2,2
498591,2016,4,2
505137,2017,1,88
505137,2017,2,14
505137,2017,4,1
505137,2017,5,2
506961,2015,1,41
506961,2015,2,2
506961,2015,3,1
506961,2015,4,1
531911,2017,1,205
531911,2017,2,18
531911,2017,3,2
543210,2018,1,89
543210,2018,2,1
543210,2019,1,102
543210,2019,2,1
543210,2019,3,1
550849,2017,1,585
550849,2017,2,27
554690,2015,1,8319
554690,2015,2,277
554690,2015,3,20
554690,2015,4,2
554690,2015,5,2
554690,2015,6,1
554690,2015,8,1
554919,2014,1,80
554919,2014,2,6
554919,2014,11,1
554919,2015,1,80
554919,2015,2,6
554919,2015,11,1
554957,2017,1,244
555102,2018,1,319
555102,2018,2,17
555102,2018,3,1
555463,2018,1,174
555463,2018,2,1
555463,2019,1,174
555463,2019,2,1
555832,2018,1,143
555832,2018,2,21
555832,2018,3,6
555832,2018,4,1
555832,2018,5,1
558038,2020,1,344
558038,2020,2,27
558038,2020,3,2
558225,2016,1,246
558225,2016,2,7
558225,2017,1,246
558225,2017,2,7
558225,2019,1,491
558225,2019,2,8
558225,2020,1,491
558225,2020,2,8
558911,2017,1,3522
558911,2017,2,314
558911,2017,3,45
558911,2017,4,9
558911,2017,5,6
558911,2017,6,2
558911,2019,1,578
558911,2019,2,3
558911,2020,1,578
558911,2020,2,3
558999,2016,1,478
558999,2016,3,6
558999,2016,6,18
558999,2016,7,18
558999,2016,8,12
558999,2016,9,1
558999,2016,10,2
558999,2016,11,2
558999,2016,20,1
559176,2018,1,210
559176,2018,2,23
559176,2018,3,8
559176,2018,5,1
559176,2019,1,210
559176,2019,2,23
559176,2019,3,8
559176,2019,5,1
561753,2016,1,17985
561753,2016,2,1111
561753,2016,3,207
561753,2016,4,74
561753,2016,5,24
561753,2016,6,10
561753,2016,7,4
561753,2016,8,1
561753,2016,9,3
561753,2016,10,3
561753,2016,13,2
561753,2016,18,1
561753,2016,19,1
561753,2016,20,3
561753,2020,1,17985
561753,2020,2,1111
561753,2020,3,207
561753,2020,4,74
561753,2020,5,24
561753,2020,6,10
561753,2020,7,4
561753,2020,8,1
561753,2020,9,3
561753,2020,10,3
561753,2020,13,2
561753,2020,18,1
561753,2020,19,1
561753,2020,20,3
563049,2018,1,14
563049,2018,2,2
563049,2018,4,1
563409,2020,1,108
563409,2020,2,7
563409,2020,3,1
563409,2020,4,1
563409,2020,5,1
563529,2017,1,20081
563529,2017,2,1889
563529,2017,3,256
563529,2017,4,49
563529,2017,5,8
563529,2017,6,3
563529,2017,7,1
563529,2017,8,1
563529,2017,10,1
563529,2017,14,1
563529,2017,23,1
563715,2015,1,65120
563715,2015,2,3255
563715,2015,3,397
563715,2015,4,75
563715,2015,5,10
563715,2015,6,1
563715,2015,8,1
563715,2015,10,1
563715,2015,11,1
567864,2017,1,20
567864,2017,2,1
569791,2017,1,7
569901,2015,1,142
569901,2015,2,12
569918,2017,1,3291
569918,2017,2,171
569918,2017,3,23
569918,2017,4,9
569918,2017,5,1
569991,2017,1,1861
569991,2017,2,296
569991,2017,3,17
569991,2017,4,7
569991,2017,5,1
569991,2017,6,9
569991,2017,8,2
569991,2017,10,2
569991,2017,16,1
569991,2019,1,1861
569991,2019,2,296
569991,2019,3,17
569991,2019,4,7
569991,2019,5,1
569991,2019,6,9
569991,2019,8,2
569991,2019,10,2
569991,2019,16,1
569991,2021,1,1861
569991,2021,2,296
569991,2021,3,17
569991,2021,4,7
569991,2021,5,1
569991,2021,6,9
569991,2021,8,2
569991,2021,10,2
569991,2021,16,1
569992,2018,1,756
569992,2018,2,57
569992,2018,3,86
569992,2018,4,20
569992,2018,5,11
569992,2018,6,6
569992,2018,7,4
569992,2018,8,2
569992,2018,9,1
569992,2018,10,1
569992,2018,11,1
569992,2018,14,2
569992,2021,1,756
569992,2021,2,57
569992,2021,3,86
569992,2021,4,20
569992,2021,5,11
569992,2021,6,6
569992,2021,7,4
569992,2021,8,2
569992,2021,9,1
569992,2021,10,1
569992,2021,11,1
569992,2021,14,2
570113,2016,1,1075
570113,2016,2,95
570113,2016,3,21
570113,2016,4,4
570113,2016,5,2
570113,2016,6,3
570770,2015,1,9628
570770,2015,2,534
570770,2015,3,38
570770,2015,4,7
570770,2015,5,1
572123,2018,1,5713
572123,2018,2,482
572123,2018,3,83
572123,2018,4,83
572123,2018,5,5
572123,2018,6,7
572123,2018,7,21
572123,2018,8,1
572123,2018,11,1
576783,2015,1,74
583683,2016,1,2607
583683,2016,2,369
583683,2016,3,74
583683,2016,4,11
583683,2016,5,3
583683,2018,1,3074
583683,2018,2,441
583683,2018,3,93
583683,2018,4,12
583683,2018,5,3
583786,2015,1,45
586114,2019,1,571
586114,2019,2,48
586114,2019,4,1
586114,2020,1,571
586114,2020,2,48
586114,2020,4,1
586244,2017,1,228
586244,2017,2,12
586244,2017,7,1
586244,2018,1,230
586244,2018,2,12
586244,2018,7,1
586244,2020,1,230
586244,2020,2,12
586244,2020,7,1
586828,2017,1,26
586828,2017,5,1
587569,2015,1,180
587569,2015,2,8
587569,2015,3,1
587569,2016,1,236
587569,2016,2,7
587569,2016,3,1
590873,2018,1,81
590873,2018,2,6
590873,2020,1,81
590873,2020,2,6
591359,2015,1,6320
591359,2015,2,246
591359,2015,3,41
591359,2015,4,12
591359,2015,5,4
591359,2015,6,7
591359,2015,7,1
591642,2016,1,40
591642,2016,2,7
591902,2011,1,16
592384,2016,1,54
592384,2016,2,3
592384,2016,6,1
594373,2018,1,1002
594373,2018,2,201
594373,2018,3,31
594373,2018,4,39
594373,2018,5,3
594373,2018,6,14
594373,2018,7,3
594373,2018,8,2
594373,2018,10,1
594373,2018,11,1
594373,2018,12,1
594373,2018,14,3
594373,2019,1,1004
594373,2019,2,201
594373,2019,3,31
594373,2019,4,39
594373,2019,5,3
594373,2019,6,14
594373,2019,7,3
594373,2019,8,2
594373,2019,10,1
594373,2019,11,1
594373,2019,12,1
594373,2019,14,3
594373,2020,1,1002
594373,2020,2,201
594373,2020,3,31
594373,2020,4,39
594373,2020,5,3
594373,2020,6,14
594373,2020,7,3
594373,2020,8,2
594373,2020,10,1
594373,2020,11,1
594373,2020,12,1
594373,2020,14,3
594495,2017,1,63
594495,2017,2,4
594495,2020,1,63
594495,2020,2,4
594870,2015,1,98
595756,2017,1,587
595756,2017,2,21
597311,2017,1,206
597311,2017,2,14
597311,2017,3,2
597311,2017,5,2
598349,2016,1,167
598349,2016,2,11
598349,2016,3,1
598349,2016,4,2
598349,2016,5,7
598349,2019,1,167
598349,2019,2,11
598349,2019,3,1
598349,2019,4,2
598349,2019,5,7
599201,2010,1,5890
599201,2010,2,538
599201,2010,3,44
599205,2010,1,6381
599205,2010,2,642
599205,2010,3,142
602300,2020,1,175
602300,2020,2,2
602777,2017,1,798
602777,2017,2,15
603192,2016,1,33
603192,2016,2,3
603192,2020,1,44
603192,2020,2,4
603581,2018,1,242
603691,2017,1,219
603691,2017,2,1
604884,2017,1,80
604884,2018,1,91
604884,2020,1,91
609486,2018,1,39
609486,2018,2,1
609486,2018,3,2
610099,2018,1,26
610099,2020,1,26
610736,2020,1,101
610736,2020,2,27
611092,2017,1,32
614102,2016,1,44
614102,2016,2,2
614102,2020,1,44
614102,2020,2,2
614582,2016,1,46
614582,2016,2,10
614582,2016,3,1
614582,2020,1,62
614582,2020,2,10
614582,2020,3,1
615129,2018,1,264
615129,2018,2,25
615351,2016,1,552
615351,2016,2,10
616274,2017,1,24192
616274,2017,2,998
616274,2017,3,225
616274,2017,4,27
616274,2017,5,10
616274,2017,6,9
616274,2017,8,2
616274,2019,1,24192
616274,2019,2,998
616274,2019,3,225
616274,2019,4,27
616274,2019,5,10
616274,2019,6,9
616274,2019,8,2
616856,2018,1,174
616856,2018,2,1
616856,2018,4,2
616856,2020,1,174
616856,2020,2,1
616856,2020,4,2
616856,2021,1,174
616856,2021,2,1
616856,2021,4,2
616917,2016,1,1474
616917,2016,2,112
616917,2016,3,100
616917,2016,4,108
616917,2016,5,9
616917,2016,6,1
617729,2017,1,1250
617729,2017,2,28
617729,2017,3,1
619849,2017,1,11128
619849,2017,2,1300
619849,2017,3,200
619849,2017,4,64
619849,2017,5,20
619849,2017,6,9
619849,2017,7,6
619849,2017,8,3
619849,2017,9,2
619849,2017,10,1
619849,2017,11,1
619849,2017,12,1
619849,2018,1,11128
619849,2018,2,1300
619849,2018,3,200
619849,2018,4,64
619849,2018,5,20
619849,2018,6,9
619849,2018,7,6
619849,2018,8,3
619849,2018,9,2
619849,2018,10,1
619849,2018,11,1
619849,2018,12,1
619849,2020,1,11128
619849,2020,2,1300
619849,2020,3,200
619849,2020,4,64
619849,2020,5,20
619849,2020,6,9
619849,2020,7,6
619849,2020,8,3
619849,2020,9,2
619849,2020,10,1
619849,2020,11,1
619849,2020,12,1
620041,2020,1,128
620041,2020,2,2
620179,2016,1,97
620495,2016,1,300
620495,2016,2,10
620495,2016,3,1
620674,2017,1,772
620674,2017,2,22
620674,2017,3,1
620674,2017,5,1
620674,2017,6,3
620674,2017,8,1
622887,2018,1,370
622887,2018,2,6
623062,2015,1,17
627210,2016,1,22
627210,2016,2,1
627663,2015,1,15
627663,2015,2,3
627663,2018,1,15
627663,2018,2,3
627663,2020,1,15
627663,2020,2,3
627822,2017,1,139
627822,2017,2,26
627822,2017,3,5
628398,2017,1,16
628398,2017,2,2
628398,2017,3,3
629787,2015,1,1609
629787,2015,2,48
629787,2015,3,1
629787,2020,1,1609
629787,2020,2,48
629787,2020,3,1
631431,2015,1,6
631431,2015,2,1
631431,2020,1,6
631431,2020,2,1
633370,2012,1,2976
633370,2012,2,304
633370,2012,3,88
633370,2012,4,2
633370,2012,8,1
633370,2013,1,242
633370,2013,2,5
633445,2017,1,26
633445,2017,2,4
633445,2017,3,2
633445,2017,4,1
633445,2020,1,94
633445,2020,2,13
633445,2020,3,4
633445,2020,4,2
633445,2020,6,3
633445,2020,7,2
633445,2020,9,1
633843,2016,1,8
633843,2020,1,7
635296,2018,1,93
635296,2018,2,15
635296,2018,3,9
635296,2018,7,1
636249,2015,1,444
636249,2015,2,44
636249,2015,3,1
636249,2015,4,1
638483,2017,1,227
638483,2017,2,51
638483,2017,3,5
638483,2019,1,241
638483,2019,2,54
638483,2019,3,5
638483,2020,1,241
638483,2020,2,54
638483,2020,3,5
644483,2017,1,1402
644483,2017,2,41
644483,2017,3,2
644483,2017,6,1
644598,2011,1,3575
644598,2011,2,75
644598,2011,3,6
647432,2017,1,1361
647432,2017,2,7
647432,2017,3,1
647432,2017,4,1
647432,2017,5,1
647432,2017,8,1
647432,2020,1,1361
647432,2020,2,7
647432,2020,3,1
647432,2020,4,1
647432,2020,5,1
647432,2020,8,1
647490,2020,1,111
647490,2020,2,6
647490,2020,3,2
647490,2020,4,1
647490,2020,7,1
647540,2017,1,53
647540,2019,1,6
647540,2020,1,6
648403,2018,1,47
648403,2018,2,3
648403,2018,3,2
648403,2018,4,2
648403,2018,5,1
648403,2018,6,1
648403,2018,11,1
648488,2018,1,67
648488,2018,2,8
649181,2016,1,380
649181,2016,2,30
649181,2016,3,1
649181,2016,4,2
650401,2018,1,21
650401,2018,2,1
650726,2015,1,84
652198,2015,1,9017
652198,2015,2,735
652198,2015,3,107
652198,2015,4,10
652198,2015,5,1
652198,2015,6,4
652198,2015,7,1
652198,2015,39,1
652271,2018,1,10308
652271,2018,2,700
652271,2018,3,112
652271,2018,4,39
652271,2018,5,15
652271,2018,6,3
652271,2018,7,8
652271,2018,8,1
652271,2018,10,1
652271,2018,12,2
652271,2018,16,1
658104,2016,1,880
658104,2016,2,40
658104,2016,3,9
658104,2016,4,3
658104,2016,5,1
658104,2020,1,1158
658104,2020,2,72
658104,2020,3,16
658104,2020,4,7
658104,2020,5,6
659644,2016,1,1510
659644,2016,2,54
659644,2016,3,3
659644,2016,4,2
659903,2017,1,871
659903,2017,2,16
659903,2017,3,4
659903,2017,4,2
661636,2018,1,129
661636,2018,2,9
661636,2020,1,128
661636,2020,2,9
663714,2015,1,206
663714,2015,2,8
663714,2015,3,1
664154,2019,1,6445
664154,2019,2,664
664154,2019,3,91
664154,2019,4,63
664154,2019,5,32
664154,2019,6,6
664154,2019,7,2
666471,2016,1,209
666471,2016,2,5
666471,2016,3,4
666471,2020,1,211
666471,2020,2,5
666471,2020,3,4
668227,2015,1,371
668227,2015,2,28
668928,2016,1,3873
668928,2016,2,302
668928,2016,3,40
668928,2016,4,11
668928,2016,5,3
668928,2016,6,6
668928,2017,1,3873
668928,2017,2,302
668928,2017,3,40
668928,2017,4,11
668928,2017,5,3
668928,2017,6,6
668928,2019,1,3873
668928,2019,2,302
668928,2019,3,40
668928,2019,4,11
668928,2019,5,3
668928,2019,6,6
668928,2020,1,3873
668928,2020,2,302
668928,2020,3,40
668928,2020,4,11
668928,2020,5,3
668928,2020,6,6
668928,2021,1,3873
668928,2021,2,302
668928,2021,3,40
668928,2021,4,11
668928,2021,5,3
668928,2021,6,6
670602,2015,1,39
670602,2015,2,2
670602,2020,1,39
670602,2020,2,2
671420,2016,1,29
671420,2016,2,1
671420,2019,1,29
671420,2019,2,1
671420,2020,1,29
671420,2020,2,1
671438,2017,1,335
671438,2017,2,27
671438,2018,1,335
671438,2018,2,27
671438,2019,1,335
671438,2019,2,27
671438,2020,1,335
671438,2020,2,27
673199,2016,1,63
673199,2016,2,1
681763,2017,1,123
681763,2017,2,17
682347,2018,1,90
682347,2018,2,7
682347,2018,3,1
682347,2018,4,1
682347,2019,1,90
682347,2019,2,7
682347,2019,3,1
682347,2019,4,1
682347,2020,1,90
682347,2020,2,7
682347,2020,3,1
682347,2020,4,1
692738,2016,1,1658
692738,2016,2,150
692738,2016,3,20
692738,2016,4,10
692738,2016,5,5
692738,2016,6,3
692738,2016,8,2
692738,2016,9,2
692805,2018,1,1229
692805,2018,2,41
692805,2018,3,2
694197,2018,1,1391
694197,2018,2,85
694197,2018,3,25
695400,2016,1,67
695400,2016,2,5
695400,2016,3,1
695400,2016,4,1
696355,2017,1,50
696355,2017,2,4
696355,2017,3,1
696355,2018,1,84
696355,2018,2,9
696355,2018,3,1
698012,2016,1,232
698012,2016,2,22
700223,2017,1,112
700223,2019,1,112
700444,2017,1,35
700444,2017,2,1
701269,2016,1,356
701269,2016,2,17
701282,2018,1,114
701282,2018,2,3
702652,2015,1,3
703583,2018,1,97
703736,2016,1,137
703736,2016,2,12
703736,2016,3,5
703736,2020,1,137
703736,2020,2,12
703736,2020,3,5
704211,2017,1,153
704211,2017,2,10
704211,2017,3,5
704211,2019,1,153
704211,2019,2,10
704211,2019,3,5
704211,2020,1,148
704211,2020,2,3
704211,2020,3,3
706154,2020,1,5
706695,2016,1,1557
706695,2016,2,161
706695,2016,3,34
706695,2016,4,8
706695,2016,5,2
706695,2016,6,6
707953,2017,1,40
707953,2017,3,6
707959,2017,1,118
707959,2017,2,5
707959,2017,3,2
707959,2018,1,120
707959,2018,2,5
707959,2018,3,2
709412,2018,1,531
709412,2018,2,42
709412,2019,1,531
709412,2019,2,42
714138,2017,1,253
714138,2017,2,5
714956,2020,1,7678
714956,2020,2,29
714956,2020,3,12
714956,2020,4,1
715494,2018,1,545
715494,2018,2,41
715494,2018,3,2
715494,2018,4,2
715494,2018,5,1
715494,2018,6,6
716534,2017,1,82
716534,2017,2,16
717516,2016,1,42
717516,2016,2,14
717575,2016,1,112
717575,2016,2,11
718075,2018,1,615
718075,2018,2,31
718075,2018,3,2
718075,2018,4,1
718922,2017,1,730
718922,2017,2,6
718922,2017,4,1
718922,2020,1,730
718922,2020,2,6
718922,2020,4,1
718967,2016,1,68
718967,2016,2,6
719513,2017,1,294
719513,2017,2,15
720264,2015,1,3307
720264,2015,2,165
720264,2015,3,28
